text,label
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
You have received a scratch card worth ₹40148. Scratch here: http://cashback-offer.in@claim,1
Congratulations! You won a lottery of 30030. Click to claim: http://short.url/xyz,1
Amount of ₹10652 debited from your A/c. Available balance: ₹10652.,0
Income Tax Refund of ₹21429 approved. Claim here: http://cashback-offer.in@claim,1
Your OTP for bank login is 744286. Do not share.,0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 8:30 PM.,0
Happy Birthday! Hope you have a great day.,0
"Hey, are we still meeting for dinner at 1:15 PM?",0
Your flight PNR 808771 is confirmed. Web check-in at https://www.indigo.in,0
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Your OTP for bank login is 654835. Do not share.,0
Claim your ₹41837 UPI cashback now at http://192.168.1.1/pay,1
Your Amazon package will be delivered today by 11:45 PM.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Claim your ₹30415 UPI cashback now at http://bit.ly/fake-upi,1
Amount of ₹2662 debited from your A/c. Available balance: ₹2662.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://update-kyc.ml,1
Reminder: Team standup at 9:30 PM.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Congratulations! You won a lottery of 12933. Click to claim: http://short.url/xyz,1
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Happy Birthday! Hope you have a great day.,0
"Hey, are we still meeting for dinner at 11:45 PM?",0
Your Amazon package will be delivered today by 10:00 PM.,0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
Claim your ₹2817 UPI cashback now at http://cashback-offer.in@claim,1
"Hey, are we still meeting for dinner at 10:30 AM?",0
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Amount of ₹16812 debited from your A/c. Available balance: ₹16812.,0
Claim your ₹18926 UPI cashback now at http://upi-verification.com,1
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
Amount of ₹29878 debited from your A/c. Available balance: ₹29878.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://upi-verification.com,1
Claim your ₹10751 UPI cashback now at http://192.168.1.1/pay,1
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
Reminder: Team standup at 2:00 AM.,0
Your OTP for bank login is 175626. Do not share.,0
Amount of ₹31509 debited from your A/c. Available balance: ₹31509.,0
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Please find the attached document for the meeting.,0
Income Tax Refund of ₹2297 approved. Claim here: http://short.url/xyz,1
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://upi-verification.com,1
Can you call me back when you are free?,0
Happy Birthday! Hope you have a great day.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
"Hey, are we still meeting for dinner at 9:30 AM?",0
Can you call me back when you are free?,0
"Hey, are we still meeting for dinner at 4:30 PM?",0
Can you call me back when you are free?,0
Claim your ₹32540 UPI cashback now at http://upi-verification.com,1
You have received a scratch card worth ₹48415. Scratch here: http://cashback-offer.in@claim,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://cashback-offer.in@claim,1
You have received a scratch card worth ₹13189. Scratch here: http://update-kyc.ml,1
Claim your ₹45754 UPI cashback now at http://lottery-win.tk,1
Reminder: Team standup at 7:45 PM.,0
Happy Birthday! Hope you have a great day.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://short.url/xyz,1
"Hey, are we still meeting for dinner at 7:15 AM?",0
Income Tax Refund of ₹37599 approved. Claim here: http://update-kyc.ml,1
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹31526 approved. Claim here: http://bit.ly/fake-upi,1
"Get instant personal loan up to ₹500,000. Apply: http://upi-verification.com",1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Amount of ₹35120 debited from your A/c. Available balance: ₹35120.,0
Happy Birthday! Hope you have a great day.,0
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Happy Birthday! Hope you have a great day.,0
Please find the attached document for the meeting.,0
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
You have received a scratch card worth ₹43559. Scratch here: http://upi-verification.com,1
Amount of ₹3042 debited from your A/c. Available balance: ₹3042.,0
Happy Birthday! Hope you have a great day.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Amount of ₹17997 debited from your A/c. Available balance: ₹17997.,0
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Happy Birthday! Hope you have a great day.,0
Reminder: Team standup at 9:45 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://update-kyc.ml,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 9:15 PM.,0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Your OTP for bank login is 891583. Do not share.,0
Congratulations! You won a lottery of 26784. Click to claim: http://upi-verification.com,1
Reminder: Team standup at 8:30 AM.,0
Your OTP for bank login is 213793. Do not share.,0
You have received a scratch card worth ₹5087. Scratch here: http://upi-verification.com,1
Please find the attached document for the meeting.,0
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your OTP for bank login is 565263. Do not share.,0
Please find the attached document for the meeting.,0
You have received a scratch card worth ₹7955. Scratch here: http://upi-verification.com,1
Amount of ₹43856 debited from your A/c. Available balance: ₹43856.,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Your OTP for bank login is 159136. Do not share.,0
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Claim your ₹1411 UPI cashback now at http://lottery-win.tk,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
Amount of ₹13403 debited from your A/c. Available balance: ₹13403.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Please find the attached document for the meeting.,0
Your Amazon package will be delivered today by 3:00 AM.,0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
Congratulations! You won a lottery of 49439. Click to claim: http://update-kyc.ml,1
You have received a scratch card worth ₹49986. Scratch here: http://lottery-win.tk,1
Income Tax Refund of ₹9944 approved. Claim here: http://short.url/xyz,1
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Reminder: Team standup at 3:30 PM.,0
Happy Birthday! Hope you have a great day.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Claim your ₹48153 UPI cashback now at http://lottery-win.tk,1
Please find the attached document for the meeting.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
You have received a scratch card worth ₹1504. Scratch here: http://bit.ly/fake-upi,1
Income Tax Refund of ₹15296 approved. Claim here: http://upi-verification.com,1
"Hey, are we still meeting for dinner at 9:15 AM?",0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Amount of ₹8768 debited from your A/c. Available balance: ₹8768.,0
Happy Birthday! Hope you have a great day.,0
Congratulations! You won a lottery of 29098. Click to claim: http://192.168.1.1/pay,1
Amount of ₹15648 debited from your A/c. Available balance: ₹15648.,0
Your flight PNR 477679 is confirmed. Web check-in at https://www.indigo.in,0
Your Amazon package will be delivered today by 10:45 AM.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Amount of ₹4658 debited from your A/c. Available balance: ₹4658.,0
Please find the attached document for the meeting.,0
Congratulations! You won a lottery of 4660. Click to claim: http://lottery-win.tk,1
Your flight PNR 948483 is confirmed. Web check-in at https://netflix.com,0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Reminder: Team standup at 12:00 PM.,0
Reminder: Team standup at 1:45 AM.,0
"Dear customer, your UPI PIN needs reset. Click http://cashback-offer.in@claim",1
You have received a scratch card worth ₹9767. Scratch here: http://192.168.1.1/pay,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Urgent: Your KYC has expired. Update now at http://upi-verification.com,1
Amount of ₹1129 debited from your A/c. Available balance: ₹1129.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
Amount of ₹27256 debited from your A/c. Available balance: ₹27256.,0
Can you call me back when you are free?,0
"Hey, are we still meeting for dinner at 11:00 PM?",0
"Hey, are we still meeting for dinner at 5:45 PM?",0
"Hey, are we still meeting for dinner at 1:30 PM?",0
Your OTP for bank login is 978359. Do not share.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Happy Birthday! Hope you have a great day.,0
You have received a scratch card worth ₹38983. Scratch here: http://192.168.1.1/pay,1
Can you call me back when you are free?,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹22223 approved. Claim here: http://lottery-win.tk,1
Your Amazon package will be delivered today by 7:15 PM.,0
You have received a scratch card worth ₹36736. Scratch here: http://upi-verification.com,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Reminder: Team standup at 6:30 AM.,0
Your Amazon package will be delivered today by 12:15 AM.,0
Your flight PNR 398886 is confirmed. Web check-in at https://www.indigo.in,0
"Hey, are we still meeting for dinner at 10:15 AM?",0
Congratulations! You won a lottery of 20716. Click to claim: http://upi-verification.com,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Claim your ₹6177 UPI cashback now at http://bit.ly/fake-upi,1
Reminder: Team standup at 6:30 PM.,0
"Dear customer, your UPI PIN needs reset. Click http://bit.ly/fake-upi",1
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Can you call me back when you are free?,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Please find the attached document for the meeting.,0
Please find the attached document for the meeting.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your flight PNR 735027 is confirmed. Web check-in at https://amazon.in/orders,0
Your flight PNR 543768 is confirmed. Web check-in at https://netflix.com,0
Can you call me back when you are free?,0
Your OTP for bank login is 715383. Do not share.,0
Claim your ₹35047 UPI cashback now at http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
You have received a scratch card worth ₹40246. Scratch here: http://lottery-win.tk,1
